subject_external_id	subject_name	subject_external_db	relation	object	pub
100034	Tm5c_R (MaleCNS:100034)	male-cns_v1_0	is_a	transmedullary neuron Tm5c	FlyBase:FBrf0262545
100036	T5c_L (MaleCNS:100036)	male-cns_v1_0	is_a	T5c neuron	FlyBase:FBrf0262545
100037	T4a_R (MaleCNS:100037)	male-cns_v1_0	is_a	T4a neuron	FlyBase:FBrf0262545
100038	L5_R (MaleCNS:100038)	male-cns_v1_0	is_a	lamina monopolar neuron L5	FlyBase:FBrf0262545
100040	Tm39_L (MaleCNS:100040)	male-cns_v1_0	is_a	transmedullary neuron Tm39	
100041	Mi16_R (MaleCNS:100041)	male-cns_v1_0	is_a	adult medulla intrinsic neuron Mi16	FlyBase:FBrf0262545
100042	T5a_R (MaleCNS:100042)	male-cns_v1_0	is_a	T5a neuron	FlyBase:FBrf0262545
100043	C2_R (MaleCNS:100043)	male-cns_v1_0	is_a	centrifugal neuron C2	FlyBase:FBrf0262545
100044	L5_R (MaleCNS:100044)	male-cns_v1_0	is_a	lamina monopolar neuron L5	FlyBase:FBrf0262545
100046	T4b_R (MaleCNS:100046)	male-cns_v1_0	is_a	T4b neuron	FlyBase:FBrf0262545
1000476020	ORN_DL3_unknown (MaleCNS:1000476020)	male-cns_v1_0	is_a	adult olfactory receptor neuron Or65	
100049	L3_R (MaleCNS:100049)	male-cns_v1_0	is_a	lamina monopolar neuron L3	FlyBase:FBrf0262545
10005	AOTU019_R (MaleCNS:10005)	male-cns_v1_0	is_a	adult anterior optic tubercle neuron 019	
100050	T4a_R (MaleCNS:100050)	male-cns_v1_0	is_a	T4a neuron	FlyBase:FBrf0262545
100051	TmY10_R (MaleCNS:100051)	male-cns_v1_0	is_a	transmedullary Y neuron TmY10	FlyBase:FBrf0262545
100052	T5c_R (MaleCNS:100052)	male-cns_v1_0	is_a	T5c neuron	FlyBase:FBrf0262545
100053	T4a_R (MaleCNS:100053)	male-cns_v1_0	is_a	T4a neuron	FlyBase:FBrf0262545
100054	TmY18_R (MaleCNS:100054)	male-cns_v1_0	is_a	transmedullary Y neuron TmY18	FlyBase:FBrf0262545
100055	T5b_L (MaleCNS:100055)	male-cns_v1_0	is_a	T5b neuron	FlyBase:FBrf0262545
1000554901	BM_InOm_R (MaleCNS:1000554901)	male-cns_v1_0	is_a	mechanosensory neuron of interommatidial bristle	
100059	AN17A015_L (MaleCNS:100059)	male-cns_v1_0	is_a	adult AN17A015 neuron	
10006	VS_L (MaleCNS:10006)	male-cns_v1_0	is_a	vertical system neuron	
100060	LC24_L (MaleCNS:100060)	male-cns_v1_0	is_a	lobula columnar neuron LC24	FlyBase:FBrf0262545
100061	L5_R (MaleCNS:100061)	male-cns_v1_0	is_a	lamina monopolar neuron L5	FlyBase:FBrf0262545
100062	C2_R (MaleCNS:100062)	male-cns_v1_0	is_a	centrifugal neuron C2	FlyBase:FBrf0262545
1000627293	BM_InOm_R (MaleCNS:1000627293)	male-cns_v1_0	is_a	mechanosensory neuron of interommatidial bristle	
100063	L5_L (MaleCNS:100063)	male-cns_v1_0	is_a	lamina monopolar neuron L5	FlyBase:FBrf0262545
100064	Tm5c_L (MaleCNS:100064)	male-cns_v1_0	is_a	transmedullary neuron Tm5c	FlyBase:FBrf0262545
100065	CB4081_R (MaleCNS:100065)	male-cns_v1_0	is_a	adult central brain intrinsic neuron	
100067	Tm6_R (MaleCNS:100067)	male-cns_v1_0	is_a	transmedullary neuron Tm6	FlyBase:FBrf0262545
100071	Tm20_R (MaleCNS:100071)	male-cns_v1_0	is_a	transmedullary neuron Tm20	FlyBase:FBrf0262545
100073	T4c_R (MaleCNS:100073)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
100074	Mi17_L (MaleCNS:100074)	male-cns_v1_0	is_a	adult medulla intrinsic neuron Mi17	FlyBase:FBrf0262545
100075	T4c_R (MaleCNS:100075)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
100076	KCab-c_R (MaleCNS:100076)	male-cns_v1_0	is_a	alpha/beta Kenyon cell	
100077	LPC1_L (MaleCNS:100077)	male-cns_v1_0	is_a	lobula plate columnar neuron LPC1	FlyBase:FBrf0262545
100078	Mi10_R (MaleCNS:100078)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi10	FlyBase:FBrf0262545
100081	Tm6_R (MaleCNS:100081)	male-cns_v1_0	is_a	transmedullary neuron Tm6	FlyBase:FBrf0262545
100082	R1-R6_L (MaleCNS:100082)	male-cns_v1_0	is_a	outer photoreceptor cell	
100084	WED004_R (MaleCNS:100084)	male-cns_v1_0	is_a	adult wedge neuron 004	
100085	Tm6_L (MaleCNS:100085)	male-cns_v1_0	is_a	transmedullary neuron Tm6	FlyBase:FBrf0262545
100087	T4b_R (MaleCNS:100087)	male-cns_v1_0	is_a	T4b neuron	FlyBase:FBrf0262545
100088	Tm6_R (MaleCNS:100088)	male-cns_v1_0	is_a	transmedullary neuron Tm6	FlyBase:FBrf0262545
10009	CT1_L (MaleCNS:10009)	male-cns_v1_0	is_a	tangential neuron CT1	FlyBase:FBrf0262545
100091	L5_R (MaleCNS:100091)	male-cns_v1_0	is_a	lamina monopolar neuron L5	FlyBase:FBrf0262545
1000913514	L3_L (MaleCNS:1000913514)	male-cns_v1_0	is_a	lamina monopolar neuron L3	FlyBase:FBrf0262545
100092	L5_R (MaleCNS:100092)	male-cns_v1_0	is_a	lamina monopolar neuron L5	FlyBase:FBrf0262545
100094	T2_R (MaleCNS:100094)	male-cns_v1_0	is_a	T2 neuron	FlyBase:FBrf0262545
100096	Pm4_L (MaleCNS:100096)	male-cns_v1_0	is_a	proximal medullary amacrine neuron Pm4	FlyBase:FBrf0262545
100097	TmY18_R (MaleCNS:100097)	male-cns_v1_0	is_a	transmedullary Y neuron TmY18	FlyBase:FBrf0262545
100099	Li27_R (MaleCNS:100099)	male-cns_v1_0	is_a	adult lobula intrinsic neuron Li27	FlyBase:FBrf0262545
10010	DNp01(GF)_L (MaleCNS:10010)	male-cns_v1_0	is_a	giant fiber neuron	
100100	Tm20_R (MaleCNS:100100)	male-cns_v1_0	is_a	transmedullary neuron Tm20	FlyBase:FBrf0262545
100101	MeTu3c_L (MaleCNS:100101)	male-cns_v1_0	is_a	adult medulla-tubercle neuron 3	
100103	LPLC2_L (MaleCNS:100103)	male-cns_v1_0	is_a	lobula plate-lobula columnar neuron LPLC2	FlyBase:FBrf0262545
1001037799	JO-A-unclear_R (MaleCNS:1001037799)	male-cns_v1_0	is_a	zone A Johnston organ neuron	
100105	T4a_R (MaleCNS:100105)	male-cns_v1_0	is_a	T4a neuron	FlyBase:FBrf0262545
100106	Tm6_R (MaleCNS:100106)	male-cns_v1_0	is_a	transmedullary neuron Tm6	FlyBase:FBrf0262545
100107	L4_R (MaleCNS:100107)	male-cns_v1_0	is_a	lamina monopolar neuron L4	FlyBase:FBrf0262545
100108	T4c_R (MaleCNS:100108)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
10011	OA-AL2i1_L (MaleCNS:10011)	male-cns_v1_0	is_a	octopaminergic AL2i1 neuron	FlyBase:FBrf0262545
100111	L3_L (MaleCNS:100111)	male-cns_v1_0	is_a	lamina monopolar neuron L3	FlyBase:FBrf0262545
100112	TmY9a_L (MaleCNS:100112)	male-cns_v1_0	is_a	transmedullary Y neuron TmY9	
100113	AN05B063_L (MaleCNS:100113)	male-cns_v1_0	is_a	adult AN05B063 neuron	
100114	L5_R (MaleCNS:100114)	male-cns_v1_0	is_a	lamina monopolar neuron L5	FlyBase:FBrf0262545
100115	Mi10_L (MaleCNS:100115)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi10	FlyBase:FBrf0262545
100116	T1_R (MaleCNS:100116)	male-cns_v1_0	is_a	columnar neuron T1	FlyBase:FBrf0262545
100118	T5a_L (MaleCNS:100118)	male-cns_v1_0	is_a	T5a neuron	FlyBase:FBrf0262545
10012	VS_R (MaleCNS:10012)	male-cns_v1_0	is_a	vertical system neuron	
100120	Dm8b_R (MaleCNS:100120)	male-cns_v1_0	is_a	distal medullary amacrine neuron Dm8b	FlyBase:FBrf0262545
100121	CB1556_R (MaleCNS:100121)	male-cns_v1_0	is_a	adult CB1556 neuron	
100122	T4d_R (MaleCNS:100122)	male-cns_v1_0	is_a	T4d neuron	FlyBase:FBrf0262545
100123	Tm29_R (MaleCNS:100123)	male-cns_v1_0	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
100125	T1_L (MaleCNS:100125)	male-cns_v1_0	is_a	columnar neuron T1	FlyBase:FBrf0262545
100126	Tm6_R (MaleCNS:100126)	male-cns_v1_0	is_a	transmedullary neuron Tm6	FlyBase:FBrf0262545
100127	T5c_R (MaleCNS:100127)	male-cns_v1_0	is_a	T5c neuron	FlyBase:FBrf0262545
100128	C3_L (MaleCNS:100128)	male-cns_v1_0	is_a	centrifugal neuron C3	FlyBase:FBrf0262545
10013	MBON01(y5B'2a)_R (MaleCNS:10013)	male-cns_v1_0	is_a	mushroom body output neuron 1	
100130	Cm6_L (MaleCNS:100130)	male-cns_v1_0	is_a	adult central medulla intrinsic neuron Cm6	FlyBase:FBrf0262545
100131	T4d_L (MaleCNS:100131)	male-cns_v1_0	is_a	T4d neuron	FlyBase:FBrf0262545
100133	SMP227_R (MaleCNS:100133)	male-cns_v1_0	is_a	adult superior medial protocerebrum neuron 227	
100134	C2_R (MaleCNS:100134)	male-cns_v1_0	is_a	centrifugal neuron C2	FlyBase:FBrf0262545
100136	KCa'b'-ap2_L (MaleCNS:100136)	male-cns_v1_0	is_a	alpha'/beta' anterior-posterior type 2 Kenyon cell	
100137	L5_R (MaleCNS:100137)	male-cns_v1_0	is_a	lamina monopolar neuron L5	FlyBase:FBrf0262545
100138	T4c_L (MaleCNS:100138)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
100139	Tm12_R (MaleCNS:100139)	male-cns_v1_0	is_a	transmedullary neuron Tm12	FlyBase:FBrf0262545
100140	T2a_R (MaleCNS:100140)	male-cns_v1_0	is_a	T2a neuron	FlyBase:FBrf0262545
100141	TmY3_R (MaleCNS:100141)	male-cns_v1_0	is_a	transmedullary Y neuron TmY3	FlyBase:FBrf0262545
100142	T5a_L (MaleCNS:100142)	male-cns_v1_0	is_a	T5a neuron	FlyBase:FBrf0262545
100143	Tm3_R (MaleCNS:100143)	male-cns_v1_0	is_a	transmedullary neuron Tm3	FlyBase:FBrf0262545
100144	Tm5c_R (MaleCNS:100144)	male-cns_v1_0	is_a	transmedullary neuron Tm5c	FlyBase:FBrf0262545
100146	T5c_R (MaleCNS:100146)	male-cns_v1_0	is_a	T5c neuron	FlyBase:FBrf0262545
100147	T4a_L (MaleCNS:100147)	male-cns_v1_0	is_a	T4a neuron	FlyBase:FBrf0262545
100148	T4d_L (MaleCNS:100148)	male-cns_v1_0	is_a	T4d neuron	FlyBase:FBrf0262545
100149	Tm6_R (MaleCNS:100149)	male-cns_v1_0	is_a	transmedullary neuron Tm6	FlyBase:FBrf0262545
10015	HSN_R (MaleCNS:10015)	male-cns_v1_0	is_a	dorsal giant horizontal cell HSN	FlyBase:FBrf0262545
100150	R1-R6_L (MaleCNS:100150)	male-cns_v1_0	is_a	outer photoreceptor cell	
100152	T4c_L (MaleCNS:100152)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
100153	Tm5c_L (MaleCNS:100153)	male-cns_v1_0	is_a	transmedullary neuron Tm5c	FlyBase:FBrf0262545
100155	Mi15_R (MaleCNS:100155)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi15	FlyBase:FBrf0262545
100156	C2_R (MaleCNS:100156)	male-cns_v1_0	is_a	centrifugal neuron C2	FlyBase:FBrf0262545
100158	T4a_R (MaleCNS:100158)	male-cns_v1_0	is_a	T4a neuron	FlyBase:FBrf0262545
10016	HSE_R (MaleCNS:10016)	male-cns_v1_0	is_a	equatorial giant horizontal cell HSE	FlyBase:FBrf0262545
100160	Tm1_R (MaleCNS:100160)	male-cns_v1_0	is_a	transmedullary neuron Tm1	FlyBase:FBrf0262545
100161	LHAV1d2_L (MaleCNS:100161)	male-cns_v1_0	is_a	adult lateral horn AV1d2 neuron	
100163	MeVP1_L (MaleCNS:100163)	male-cns_v1_0	is_a	adult medulla visual projection neuron MeVP1	FlyBase:FBrf0262545
100164	Mi9_L (MaleCNS:100164)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi9	FlyBase:FBrf0262545
100165	T4b_R (MaleCNS:100165)	male-cns_v1_0	is_a	T4b neuron	FlyBase:FBrf0262545
100167	SMP347_R (MaleCNS:100167)	male-cns_v1_0	is_a	adult CB1895 neuron	
100168	Li22_R (MaleCNS:100168)	male-cns_v1_0	is_a	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
10017	AMMC-A1_L (MaleCNS:10017)	male-cns_v1_0	is_a	antennal mechanosensory and motor center A1 projection neuron	
100170	LoVP8_L (MaleCNS:100170)	male-cns_v1_0	is_a	adult lobula visual projection neuron LoVP8	FlyBase:FBrf0262545
100172	LHPV2e1_a_L (MaleCNS:100172)	male-cns_v1_0	is_a	adult lateral horn PV2e1 neuron	
100173	L5_R (MaleCNS:100173)	male-cns_v1_0	is_a	lamina monopolar neuron L5	FlyBase:FBrf0262545
100174	TmY9b_R (MaleCNS:100174)	male-cns_v1_0	is_a	transmedullary Y neuron TmY9	
100175	T5a_R (MaleCNS:100175)	male-cns_v1_0	is_a	T5a neuron	FlyBase:FBrf0262545
100177	T4a_R (MaleCNS:100177)	male-cns_v1_0	is_a	T4a neuron	FlyBase:FBrf0262545
100178	T5b_L (MaleCNS:100178)	male-cns_v1_0	is_a	T5b neuron	FlyBase:FBrf0262545
100179	LPC2_R (MaleCNS:100179)	male-cns_v1_0	is_a	lobula plate columnar neuron LPC2	FlyBase:FBrf0262545
10018	LAL138_L (MaleCNS:10018)	male-cns_v1_0	is_a	adult wedge-bilateral lateral accessory lobe neuron	
100180	T4a_R (MaleCNS:100180)	male-cns_v1_0	is_a	T4a neuron	FlyBase:FBrf0262545
100181	LHPV5g1_a_L (MaleCNS:100181)	male-cns_v1_0	is_a	adult lateral horn PV5g1 neuron	
100182	T1_L (MaleCNS:100182)	male-cns_v1_0	is_a	columnar neuron T1	FlyBase:FBrf0262545
100183	T4d_L (MaleCNS:100183)	male-cns_v1_0	is_a	T4d neuron	FlyBase:FBrf0262545
100185	Tm34_R (MaleCNS:100185)	male-cns_v1_0	is_a	transmedullary neuron Tm34	FlyBase:FBrf0262545
100186	Tm12_R (MaleCNS:100186)	male-cns_v1_0	is_a	transmedullary neuron Tm12	FlyBase:FBrf0262545
10019	H2_L (MaleCNS:10019)	male-cns_v1_0	is_a	lobula plate tangential neuron H2	FlyBase:FBrf0262545
100190	T4c_R (MaleCNS:100190)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
100191	Tm12_L (MaleCNS:100191)	male-cns_v1_0	is_a	transmedullary neuron Tm12	FlyBase:FBrf0262545
100192	T4a_L (MaleCNS:100192)	male-cns_v1_0	is_a	T4a neuron	FlyBase:FBrf0262545
100194	T1_L (MaleCNS:100194)	male-cns_v1_0	is_a	columnar neuron T1	FlyBase:FBrf0262545
100195	Tm9_R (MaleCNS:100195)	male-cns_v1_0	is_a	transmedullary neuron Tm9	FlyBase:FBrf0262545
100196	Mi13_R (MaleCNS:100196)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi13	FlyBase:FBrf0262545
100197	L3_R (MaleCNS:100197)	male-cns_v1_0	is_a	lamina monopolar neuron L3	FlyBase:FBrf0262545
10020	AMMC-A1_L (MaleCNS:10020)	male-cns_v1_0	is_a	antennal mechanosensory and motor center A1 projection neuron	
100200	SLP116_L (MaleCNS:100200)	male-cns_v1_0	is_a	adult superior lateral protocerebrum neuron 116	
100201	T4c_L (MaleCNS:100201)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
100203	Mi14_L (MaleCNS:100203)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi14	FlyBase:FBrf0262545
100204	KCab-s_R (MaleCNS:100204)	male-cns_v1_0	is_a	alpha/beta Kenyon cell	
100205	Li21_R (MaleCNS:100205)	male-cns_v1_0	is_a	adult lobula intrinsic neuron Li21	FlyBase:FBrf0262545
100206	T4c_R (MaleCNS:100206)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
100207	L4_R (MaleCNS:100207)	male-cns_v1_0	is_a	lamina monopolar neuron L4	FlyBase:FBrf0262545
100208	SMP437_R (MaleCNS:100208)	male-cns_v1_0	is_a	adult superior medial protocerebrum neuron 437	
1002084228	BM_InOm_R (MaleCNS:1002084228)	male-cns_v1_0	is_a	mechanosensory neuron of interommatidial bristle	
10021	CB2049_L (MaleCNS:10021)	male-cns_v1_0	is_a	adult CB2049 neuron	
100210	Dm3b_R (MaleCNS:100210)	male-cns_v1_0	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
100211	T5a_R (MaleCNS:100211)	male-cns_v1_0	is_a	T5a neuron	FlyBase:FBrf0262545
100212	Mi9_R (MaleCNS:100212)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi9	FlyBase:FBrf0262545
100214	Tm34_R (MaleCNS:100214)	male-cns_v1_0	is_a	transmedullary neuron Tm34	FlyBase:FBrf0262545
100215	T4c_R (MaleCNS:100215)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
100216	Tm5Y_R (MaleCNS:100216)	male-cns_v1_0	is_a	transmedullary neuron Tm5Y	FlyBase:FBrf0262545
100217	FB3C_R (MaleCNS:100217)	male-cns_v1_0	is_a	adult lateral accessory lobe-fan-shaped body layer 3 neuron	
100218	SMP226_R (MaleCNS:100218)	male-cns_v1_0	is_a	adult superior medial protocerebrum neuron 226	
100219	T5d_L (MaleCNS:100219)	male-cns_v1_0	is_a	T5d neuron	FlyBase:FBrf0262545
100220	Lai_L (MaleCNS:100220)	male-cns_v1_0	is_a	lamina intrinsic neuron Lai	FlyBase:FBrf0262545
100222	Tm1_L (MaleCNS:100222)	male-cns_v1_0	is_a	transmedullary neuron Tm1	FlyBase:FBrf0262545
100225	Li21_L (MaleCNS:100225)	male-cns_v1_0	is_a	adult lobula intrinsic neuron Li21	FlyBase:FBrf0262545
100226	T4a_R (MaleCNS:100226)	male-cns_v1_0	is_a	T4a neuron	FlyBase:FBrf0262545
100227	Tm4_R (MaleCNS:100227)	male-cns_v1_0	is_a	transmedullary neuron Tm4	FlyBase:FBrf0262545
100228	Tm5b_L (MaleCNS:100228)	male-cns_v1_0	is_a	transmedullary neuron Tm5b	FlyBase:FBrf0262545
100229	C2_R (MaleCNS:100229)	male-cns_v1_0	is_a	centrifugal neuron C2	FlyBase:FBrf0262545
10023	HSS_R (MaleCNS:10023)	male-cns_v1_0	is_a	ventral giant horizontal cell HSS	FlyBase:FBrf0262545
100230	LLPC1_L (MaleCNS:100230)	male-cns_v1_0	is_a	lobula-lobula plate columnar neuron LLPC1	FlyBase:FBrf0262545
1002303695	BM_InOm_R (MaleCNS:1002303695)	male-cns_v1_0	is_a	mechanosensory neuron of interommatidial bristle	
100232	T5c_R (MaleCNS:100232)	male-cns_v1_0	is_a	T5c neuron	FlyBase:FBrf0262545
100233	Tm9_L (MaleCNS:100233)	male-cns_v1_0	is_a	transmedullary neuron Tm9	FlyBase:FBrf0262545
100234	AN05B050_a_R (MaleCNS:100234)	male-cns_v1_0	is_a	adult AN05B050 neuron	
100235	L3_R (MaleCNS:100235)	male-cns_v1_0	is_a	lamina monopolar neuron L3	FlyBase:FBrf0262545
100236	Dm15_R (MaleCNS:100236)	male-cns_v1_0	is_a	distal medullary amacrine neuron Dm15	FlyBase:FBrf0262545
100237	KCab-c_L (MaleCNS:100237)	male-cns_v1_0	is_a	alpha/beta Kenyon cell	
100238	T4b_L (MaleCNS:100238)	male-cns_v1_0	is_a	T4b neuron	FlyBase:FBrf0262545
100239	C2_L (MaleCNS:100239)	male-cns_v1_0	is_a	centrifugal neuron C2	FlyBase:FBrf0262545
100241	SMP307_L (MaleCNS:100241)	male-cns_v1_0	is_a	adult superior medial protocerebrum neuron 307	
100242	Cm7_R (MaleCNS:100242)	male-cns_v1_0	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
100244	Tm37_L (MaleCNS:100244)	male-cns_v1_0	is_a	transmedullary neuron Tm37	FlyBase:FBrf0262545
100245	L3_R (MaleCNS:100245)	male-cns_v1_0	is_a	lamina monopolar neuron L3	FlyBase:FBrf0262545
100246	KCa'b'-ap2_L (MaleCNS:100246)	male-cns_v1_0	is_a	alpha'/beta' anterior-posterior type 2 Kenyon cell	
100247	T4c_R (MaleCNS:100247)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
1002474206	BM_InOm_R (MaleCNS:1002474206)	male-cns_v1_0	is_a	mechanosensory neuron of interommatidial bristle	
100248	T5c_L (MaleCNS:100248)	male-cns_v1_0	is_a	T5c neuron	FlyBase:FBrf0262545
10025	H2_R (MaleCNS:10025)	male-cns_v1_0	is_a	lobula plate tangential neuron H2	FlyBase:FBrf0262545
100250	T4a_R (MaleCNS:100250)	male-cns_v1_0	is_a	T4a neuron	FlyBase:FBrf0262545
100251	KCg-m_L (MaleCNS:100251)	male-cns_v1_0	is_a	gamma main Kenyon cell	
100252	C2_R (MaleCNS:100252)	male-cns_v1_0	is_a	centrifugal neuron C2	FlyBase:FBrf0262545
1002521225	BM_InOm_R (MaleCNS:1002521225)	male-cns_v1_0	is_a	mechanosensory neuron of interommatidial bristle	
100253	WED030_a_R (MaleCNS:100253)	male-cns_v1_0	is_a	adult CB2834 neuron	
100254	C2_R (MaleCNS:100254)	male-cns_v1_0	is_a	centrifugal neuron C2	FlyBase:FBrf0262545
100255	SLP450_L (MaleCNS:100255)	male-cns_v1_0	is_a	adult superior lateral protocerebrum neuron 450	
100256	C2_R (MaleCNS:100256)	male-cns_v1_0	is_a	centrifugal neuron C2	FlyBase:FBrf0262545
100257	T4b_R (MaleCNS:100257)	male-cns_v1_0	is_a	T4b neuron	FlyBase:FBrf0262545
100258	PAM01(y5)_R (MaleCNS:100258)	male-cns_v1_0	is_a	dopaminergic PAM neuron 1	
100259	Mi13_R (MaleCNS:100259)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi13	FlyBase:FBrf0262545
10026	DNp18_R (MaleCNS:10026)	male-cns_v1_0	is_a	descending neuron of the posterior brain DNp18	
100261	T4c_R (MaleCNS:100261)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
100262	C2_L (MaleCNS:100262)	male-cns_v1_0	is_a	centrifugal neuron C2	FlyBase:FBrf0262545
100264	L4_R (MaleCNS:100264)	male-cns_v1_0	is_a	lamina monopolar neuron L4	FlyBase:FBrf0262545
100265	T4c_R (MaleCNS:100265)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
100266	T4b_L (MaleCNS:100266)	male-cns_v1_0	is_a	T4b neuron	FlyBase:FBrf0262545
100267	L5_R (MaleCNS:100267)	male-cns_v1_0	is_a	lamina monopolar neuron L5	FlyBase:FBrf0262545
10027	VCH_L (MaleCNS:10027)	male-cns_v1_0	is_a	ventral centrifugal horizontal neuron	FlyBase:FBrf0262545
100270	T5a_L (MaleCNS:100270)	male-cns_v1_0	is_a	T5a neuron	FlyBase:FBrf0262545
100271	MeLo4_R (MaleCNS:100271)	male-cns_v1_0	is_a	adult medulla-lobula neuron MeLo4	FlyBase:FBrf0262545
100272	KCg-m_L (MaleCNS:100272)	male-cns_v1_0	is_a	gamma main Kenyon cell	
100273	T4a_L (MaleCNS:100273)	male-cns_v1_0	is_a	T4a neuron	FlyBase:FBrf0262545
100274	T4a_R (MaleCNS:100274)	male-cns_v1_0	is_a	T4a neuron	FlyBase:FBrf0262545
100275	Tm20_L (MaleCNS:100275)	male-cns_v1_0	is_a	transmedullary neuron Tm20	FlyBase:FBrf0262545
100276	TmY9b_R (MaleCNS:100276)	male-cns_v1_0	is_a	transmedullary Y neuron TmY9	
100278	L5_L (MaleCNS:100278)	male-cns_v1_0	is_a	lamina monopolar neuron L5	FlyBase:FBrf0262545
