filename	label	part_of	Template	synonyms	dbxrefs	AD	DBD	comment
SS42508_82F02_105A10_B	JRC_SS42508_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS42508|JRC_SS42508	FlyLightLarvalCNS:SS42508	P{R82F02-p65.AD}	P{VT044166-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42519_120H09_101E11_A	JRC_SS42519_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS42519|JRC_SS42519	FlyLightLarvalCNS:SS42519	P{VT031495-p65.AD}	P{VT033647-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42519_120H09_101E11_B	JRC_SS42519_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS42519|JRC_SS42519	FlyLightLarvalCNS:SS42519	P{VT031495-p65.AD}	P{VT033647-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42527_52E12_101E11_A	JRC_SS42527_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS42527|JRC_SS42527	FlyLightLarvalCNS:SS42527	P{R52E12-p65.AD}	P{VT033647-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42527_52E12_101E11_B	JRC_SS42527_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS42527|JRC_SS42527	FlyLightLarvalCNS:SS42527	P{R52E12-p65.AD}	P{VT033647-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42540_48G06_100C02_A	JRC_SS42540_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS42540|JRC_SS42540	FlyLightLarvalCNS:SS42540	P{R48G06-p65.AD}	P{VT005008-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42540_48G06_100C02_B	JRC_SS42540_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS42540|JRC_SS42540	FlyLightLarvalCNS:SS42540	P{R48G06-p65.AD}	P{VT005008-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42850_103C02_58E07_A	JRC_SS42850_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS42850|JRC_SS42850	FlyLightLarvalCNS:SS42850	P{VT002055-p65.AD}	P{R58E07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42850_103C02_58E07_B	JRC_SS42850_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS42850|JRC_SS42850	FlyLightLarvalCNS:SS42850	P{VT002055-p65.AD}	P{R58E07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42865_115D01_72G06_A	JRC_SS42865_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS42865|JRC_SS42865	FlyLightLarvalCNS:SS42865	P{VT019792-p65.AD}	P{R72G06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42865_115D01_72G06_B	JRC_SS42865_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS42865|JRC_SS42865	FlyLightLarvalCNS:SS42865	P{VT019792-p65.AD}	P{R72G06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42895_109E04_105A10_A	JRC_SS42895_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS42895|JRC_SS42895	FlyLightLarvalCNS:SS42895	P{VT006477-p65.AD}	P{VT044166-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42895_109E04_105A10_B	JRC_SS42895_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS42895|JRC_SS42895	FlyLightLarvalCNS:SS42895	P{VT006477-p65.AD}	P{VT044166-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42911_110F04_102F12_A	JRC_SS42911_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS42911|JRC_SS42911	FlyLightLarvalCNS:SS42911	P{VT029785-p65.AD}	P{VT050279-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42911_110F04_102F12_B	JRC_SS42911_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS42911|JRC_SS42911	FlyLightLarvalCNS:SS42911	P{VT029785-p65.AD}	P{VT050279-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43214_119G03_100C02_A	JRC_SS43214_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS43214|JRC_SS43214	FlyLightLarvalCNS:SS43214	P{VT008159-p65.AD}	P{VT005008-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43214_119G03_100C02_B	JRC_SS43214_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS43214|JRC_SS43214	FlyLightLarvalCNS:SS43214	P{VT008159-p65.AD}	P{VT005008-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43223_120D04_124A10_A	JRC_SS43223_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS43223|JRC_SS43223	FlyLightLarvalCNS:SS43223	P{VT021367-p65.AD}	P{VT002856-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43223_120D04_124A10_B	JRC_SS43223_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS43223|JRC_SS43223	FlyLightLarvalCNS:SS43223	P{VT021367-p65.AD}	P{VT002856-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43708_122A03_39H04_A	JRC_SS43708_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS43708|JRC_SS43708	FlyLightLarvalCNS:SS43708	P{VT049479-p65.AD}	P{R39H04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43708_122A03_39H04_B	JRC_SS43708_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS43708|JRC_SS43708	FlyLightLarvalCNS:SS43708	P{VT049479-p65.AD}	P{R39H04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43717_121D03_115E07_A	JRC_SS43717_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS43717|JRC_SS43717	FlyLightLarvalCNS:SS43717	P{VT040561-p65.AD}	P{VT027704-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43717_121D03_115E07_B	JRC_SS43717_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS43717|JRC_SS43717	FlyLightLarvalCNS:SS43717	P{VT040561-p65.AD}	P{VT027704-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43746_121E02_15E05_A	JRC_SS43746_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS43746|JRC_SS43746	FlyLightLarvalCNS:SS43746	P{VT041891-p65.AD}	P{R15E05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43746_121E02_15E05_B	JRC_SS43746_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS43746|JRC_SS43746	FlyLightLarvalCNS:SS43746	P{VT041891-p65.AD}	P{R15E05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43750_121E02_16C05_A	JRC_SS43750_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS43750|JRC_SS43750	FlyLightLarvalCNS:SS43750	P{VT041891-p65.AD}	P{R16C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43750_121E02_16C05_B	JRC_SS43750_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS43750|JRC_SS43750	FlyLightLarvalCNS:SS43750	P{VT041891-p65.AD}	P{R16C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43750_121E02_16C05_C	JRC_SS43750_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS43750|JRC_SS43750	FlyLightLarvalCNS:SS43750	P{VT041891-p65.AD}	P{R16C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43756_121E02_93A07_A	JRC_SS43756_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS43756|JRC_SS43756	FlyLightLarvalCNS:SS43756	P{VT041891-p65.AD}	P{R93A07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43756_121E02_93A07_B	JRC_SS43756_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS43756|JRC_SS43756	FlyLightLarvalCNS:SS43756	P{VT041891-p65.AD}	P{R93A07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43849_123C01_109A11_A	JRC_SS43849_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS43849|JRC_SS43849	FlyLightLarvalCNS:SS43849	P{VT004196-p65.AD}	P{VT057282-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS43849_123C01_109A11_B	JRC_SS43849_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS43849|JRC_SS43849	FlyLightLarvalCNS:SS43849	P{VT004196-p65.AD}	P{VT057282-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS44130_116A03_119G03_A	JRC_SS44130_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS44130|JRC_SS44130	FlyLightLarvalCNS:SS44130	P{VT048870-p65.AD}	P{VT008159-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS44130_116A03_119G03_B	JRC_SS44130_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS44130|JRC_SS44130	FlyLightLarvalCNS:SS44130	P{VT048870-p65.AD}	P{VT008159-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS44160_116D03_127G05_A	JRC_SS44160_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS44160|JRC_SS44160	FlyLightLarvalCNS:SS44160	P{VT002014-p65.AD}	P{VT043137-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS44160_116D03_127G05_B	JRC_SS44160_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS44160|JRC_SS44160	FlyLightLarvalCNS:SS44160	P{VT002014-p65.AD}	P{VT043137-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS44188_116H03_38B11_A	JRC_SS44188_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS44188|JRC_SS44188	FlyLightLarvalCNS:SS44188	P{VT012597-p65.AD}	P{R38B11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS44188_116H03_38B11_B	JRC_SS44188_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS44188|JRC_SS44188	FlyLightLarvalCNS:SS44188	P{VT012597-p65.AD}	P{R38B11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS44195_115C08_21D06_A	JRC_SS44195_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS44195|JRC_SS44195	FlyLightLarvalCNS:SS44195	P{VT048870-p65.AD}	P{R78F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS44195_115C08_21D06_B	JRC_SS44195_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS44195|JRC_SS44195	FlyLightLarvalCNS:SS44195	P{VT048870-p65.AD}	P{R78F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS44195_116A03_78F07_A	JRC_SS44195_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS44195|JRC_SS44195	FlyLightLarvalCNS:SS44195	P{VT048870-p65.AD}	P{R78F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS44195_116A03_78F07_b	JRC_SS44195_L3CNS_b	larval central nervous system	L3 CNS template - Wood2018_c	SS44195|JRC_SS44195	FlyLightLarvalCNS:SS44195	P{VT048870-p65.AD}	P{R78F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS45093_119G08_114A03_A	JRC_SS45093_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS45093|JRC_SS45093	FlyLightLarvalCNS:SS45093	P{VT008279-p65.AD}	P{VT041685-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS45093_119G08_114A03_B	JRC_SS45093_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS45093|JRC_SS45093	FlyLightLarvalCNS:SS45093	P{VT008279-p65.AD}	P{VT041685-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS45110_115F12_115C02_A	JRC_SS45110_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS45110|JRC_SS45110	FlyLightLarvalCNS:SS45110	P{VT033296-p65.AD}	P{VT010265-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS45110_115F12_115C02_B	JRC_SS45110_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS45110|JRC_SS45110	FlyLightLarvalCNS:SS45110	P{VT033296-p65.AD}	P{VT010265-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS45148_116E03_113G08_A	JRC_SS45148_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS45148|JRC_SS45148	FlyLightLarvalCNS:SS45148	P{VT005105-p65.AD}	P{VT037804-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS45148_116E03_113G08_B	JRC_SS45148_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS45148|JRC_SS45148	FlyLightLarvalCNS:SS45148	P{VT005105-p65.AD}	P{VT037804-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS45152_119D08_116H06_A	JRC_SS45152_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS45152|JRC_SS45152	FlyLightLarvalCNS:SS45152	P{VT000767-p65.AD}	P{VT013618-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS45152_119D08_116H06_B	JRC_SS45152_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS45152|JRC_SS45152	FlyLightLarvalCNS:SS45152	P{VT000767-p65.AD}	P{VT013618-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS45167_115C08_15E02_A	JRC_SS45167_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS45167|JRC_SS45167	FlyLightLarvalCNS:SS45167	P{VT016795-p65.AD}	P{R15E02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS45167_115C08_15E02_B	JRC_SS45167_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS45167|JRC_SS45167	FlyLightLarvalCNS:SS45167	P{VT016795-p65.AD}	P{R15E02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS45169_11E07_115C08_A	JRC_SS45169_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS45169|JRC_SS45169	FlyLightLarvalCNS:SS45169	P{R11E07-p65.AD}	P{VT016795-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS45169_11E07_115C08_B	JRC_SS45169_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS45169|JRC_SS45169	FlyLightLarvalCNS:SS45169	P{R11E07-p65.AD}	P{VT016795-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52349_112D04_124F11_A	JRC_SS52349_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS52349|JRC_SS52349	FlyLightLarvalCNS:SS52349	P{VT003229-p65.AD}	P{VT000454-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52349_112D04_124F11_B	JRC_SS52349_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS52349|JRC_SS52349	FlyLightLarvalCNS:SS52349	P{VT003229-p65.AD}	P{VT000454-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52350_118E10_124F11_A	JRC_SS52350_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS52350|JRC_SS52350	FlyLightLarvalCNS:SS52350	P{VT048646-p65.AD}	P{VT000454-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52350_118E10_124F11_B	JRC_SS52350_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS52350|JRC_SS52350	FlyLightLarvalCNS:SS52350	P{VT048646-p65.AD}	P{VT000454-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52505_82F02_111F09_A	JRC_SS52505_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS52505|JRC_SS52505	FlyLightLarvalCNS:SS52505	P{R82F02-p65.AD}	P{VT047325-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52505_82F02_111F09_B	JRC_SS52505_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS52505|JRC_SS52505	FlyLightLarvalCNS:SS52505	P{R82F02-p65.AD}	P{VT047325-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52511_106E10_67E07_A	JRC_SS52511_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS52511|JRC_SS52511	FlyLightLarvalCNS:SS52511	P{VT006866-p65.AD}	P{R67E07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52511_106E10_67E07_B	JRC_SS52511_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS52511|JRC_SS52511	FlyLightLarvalCNS:SS52511	P{VT006866-p65.AD}	P{R67E07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52513_102G05_118E10_A	JRC_SS52513_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS52513|JRC_SS52513	FlyLightLarvalCNS:SS52513	P{VT056359-p65.AD}	P{VT048646-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52513_102G05_118E10_B	JRC_SS52513_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS52513|JRC_SS52513	FlyLightLarvalCNS:SS52513	P{VT056359-p65.AD}	P{VT048646-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52518_107C02_52F12_A	JRC_SS52518_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS52518|JRC_SS52518	FlyLightLarvalCNS:SS52518	P{VT020527-p65.AD}	P{R52F12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52518_107C02_52F12_B	JRC_SS52518_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS52518|JRC_SS52518	FlyLightLarvalCNS:SS52518	P{VT020527-p65.AD}	P{R52F12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52519_107C02_85G05_A	JRC_SS52519_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS52519|JRC_SS52519	FlyLightLarvalCNS:SS52519	P{VT020527-p65.AD}	P{R85G05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52519_107C02_85G05_B	JRC_SS52519_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS52519|JRC_SS52519	FlyLightLarvalCNS:SS52519	P{VT020527-p65.AD}	P{R85G05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52525_19C05_45H03_A	JRC_SS52525_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS52525|JRC_SS52525	FlyLightLarvalCNS:SS52525	P{R19C05-p65.AD}	P{R45H03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52525_19C05_45H03_B	JRC_SS52525_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS52525|JRC_SS52525	FlyLightLarvalCNS:SS52525	P{R19C05-p65.AD}	P{R45H03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52527_22D03_127E04_A	JRC_SS52527_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS52527|JRC_SS52527	FlyLightLarvalCNS:SS52527	P{R22D03-p65.AD}	P{VT040353-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS52527_22D03_127E04_B	JRC_SS52527_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS52527|JRC_SS52527	FlyLightLarvalCNS:SS52527	P{R22D03-p65.AD}	P{VT040353-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
